content,score,text_token,text_clean,content_norm,text_stopword
Sekarang Bareksa tidak bisa isi reksa dana lewat aplikasi FLIP kan? karena ada kalimat “tidak bisa transfer lewat aplikasi perantara”.,2,"['Sekarang', 'Bareksa', 'tidak', 'bisa', 'isi', 'reksa', 'dana', 'lewat', 'aplikasi', 'FLIP', 'kan?', 'karena', 'ada', 'kalimat', '“tidak', 'bisa', 'transfer', 'lewat', 'aplikasi', 'perantara”.']","['sekarang', 'bareksa', 'tidak', 'bisa', 'isi', 'reksa', 'dana', 'lewat', 'aplikasi', 'flip', 'kan', 'karena', 'ada', 'kalimat', 'tidak', 'bisa', 'transfer', 'lewat', 'aplikasi', 'perantara']","['sekarang', 'bareksa', 'tidak', 'bisa', 'isi', 'reksa', 'dana', 'lewat', 'aplikasi', 'flip', 'kan', 'karena', 'ada', 'kalimat', 'tidak', 'bisa', 'transfer', 'lewat', 'aplikasi', 'perantara']",sekarang bareksa bisa isi reksa dana lewat aplikasi flip kan ada kalimat bisa transfer lewat aplikasi perantara
"Tidak disarankan waktu penarikannya 2-3 hari, bagaimana jika penarikan tersebut diperlukan untuk pengobatan orang yang sakit? Sungguh tidak membantu jika orang yang sakit cepat meninggal karena tidak ada kendala dalam penarikan dana yang memakan waktu 2-3 hari.",2,"['Tidak', 'disarankan', 'waktu', 'penarikannya', '2-3', 'hari,', 'bagaimana', 'jika', 'penarikan', 'tersebut', 'diperlukan', 'untuk', 'pengobatan', 'orang', 'yang', 'sakit?', 'Sungguh', 'tidak', 'membantu', 'jika', 'orang', 'yang', 'sakit', 'cepat', 'meninggal', 'karena', 'tidak', 'ada', 'kendala', 'dalam', 'penarikan', 'dana', 'yang', 'memakan', 'waktu', '2-3', 'hari.']","['tidak', 'disarankan', 'waktu', 'penarikannya', 'hari', 'bagaimana', 'jika', 'penarikan', 'tersebut', 'diperlukan', 'untuk', 'pengobatan', 'orang', 'yang', 'sakit', 'sungguh', 'tidak', 'membantu', 'jika', 'orang', 'yang', 'sakit', 'cepat', 'meninggal', 'karena', 'tidak', 'ada', 'kendala', 'dalam', 'penarikan', 'dana', 'yang', 'memakan', 'waktu', 'hari']","['tidak', 'disarankan', 'waktu', 'penarikannya', 'hari', 'bagaimana', 'jika', 'penarikan', 'tersebut', 'diperlukan', 'untuk', 'pengobatan', 'orang', 'yang', 'sakit', 'sungguh', 'tidak', 'membantu', 'jika', 'orang', 'yang', 'sakit', 'cepat', 'meninggal', 'karena', 'tidak', 'ada', 'kendala', 'dalam', 'penarikan', 'dana', 'yang', 'memakan', 'waktu', 'hari']",disarankan waktu penarikannya hari bagaimana penarikan tersebut diperlukan pengobatan orang sakit sungguh membantu orang sakit cepat meninggal tidak kendala penarikan dana memakan waktu hari
"aplikasinya bagus (ringan, bersih, informatif). Bantuan yang diberikan CS livechat cukup baik, namun CS email sangat lambat dalam merespon. urusan administrasi untuk verifikasi data dll.. sangat panjang. Paling cepat hitungan jam, paling lama bisa 1 hari.",4,"['aplikasinya', 'bagus', '(ringan,', 'bersih,', 'informatif).', 'Bantuan', 'yang', 'diberikan', 'CS', 'livechat', 'cukup', 'baik,', 'namun', 'CS', 'email', 'sangat', 'lambat', 'dalam', 'merespon.', 'urusan', 'administrasi', 'untuk', 'verifikasi', 'data', 'dll..', 'sangat', 'panjang.', 'Paling', 'cepat', 'hitungan', 'jam,', 'paling', 'lama', 'bisa', '1', 'hari.']","['aplikasinya', 'bagus', 'ringan', 'bersih', 'informatif', 'bantuan', 'yang', 'diberikan', 'cs', 'livechat', 'cukup', 'baik', 'namun', 'cs', 'email', 'sangat', 'lambat', 'dalam', 'merespon', 'urusan', 'administrasi', 'untuk', 'verifikasi', 'data', 'dll', 'sangat', 'panjang', 'paling', 'cepat', 'hitungan', 'jam', 'paling', 'lama', 'bisa', 'hari']","['aplikasinya', 'bagus', 'ringan', 'bersih', 'informatif', 'bantuan', 'yang', 'diberikan', 'customer service', 'livechat', 'cukup', 'baik', 'namun', 'customer service', 'email', 'sangat', 'lambat', 'dalam', 'merespon', 'urusan', 'administrasi', 'untuk', 'verifikasi', 'data', 'dan lain lain', 'sangat', 'panjang', 'paling', 'cepat', 'hitungan', 'jam', 'paling', 'lama', 'bisa', 'hari']",aplikasinya bagus ringan bersih informatif bantuan diberikan customer service livechat cukup baik customer service email sangat lambat merespon urusan administrasi verifikasi data lain sangat panjang paling cepat hitungan jam paling lama hari
"Untuk informasi keuangan, tidak direkomendasikan. Sangat tidak transparan, di mana saya membeli RDPT yang seharusnya mendapat dividen. Namun secara tidak langsung tersembunyi? Karena saya menguji 2 aplikasi berbeda di tanggal yang sama. Di sana Anda bisa, dan di sini Anda tidak bisa.",1,"['Untuk', 'informasi', 'keuangan,', 'tidak', 'direkomendasikan.', 'Sangat', 'tidak', 'transparan,', 'di', 'mana', 'saya', 'membeli', 'RDPT', 'yang', 'seharusnya', 'mendapat', 'dividen.', 'Namun', 'secara', 'tidak', 'langsung', 'tersembunyi?', 'Karena', 'saya', 'menguji', '2', 'aplikasi', 'berbeda', 'di', 'tanggal', 'yang', 'sama.', 'Di', 'sana', 'Anda', 'bisa,', 'dan', 'di', 'sini', 'Anda', 'tidak', 'bisa.']","['untuk', 'informasi', 'keuangan', 'tidak', 'direkomendasikan', 'sangat', 'tidak', 'transparan', 'di', 'mana', 'saya', 'membeli', 'rdpt', 'yang', 'seharusnya', 'mendapat', 'dividen', 'namun', 'secara', 'tidak', 'langsung', 'tersembunyi', 'karena', 'saya', 'menguji', 'aplikasi', 'berbeda', 'di', 'tanggal', 'yang', 'sama', 'di', 'sana', 'anda', 'bisa', 'dan', 'di', 'sini', 'anda', 'tidak', 'bisa']","['untuk', 'informasi', 'keuangan', 'tidak', 'direkomendasikan', 'sangat', 'tidak', 'transparan', 'di', 'mana', 'saya', 'membeli', 'rdpt', 'yang', 'seharusnya', 'mendapat', 'dividen', 'namun', 'secara', 'tidak', 'langsung', 'tersembunyi', 'karena', 'saya', 'menguji', 'aplikasi', 'berbeda', 'di', 'tanggal', 'yang', 'sama', 'di', 'sana', 'anda', 'bisa', 'dan', 'di', 'sini', 'anda', 'tidak', 'bisa']",informasi keuangan direkomendasikan sangat transparan mana membeli rdpt seharusnya mendapat dividen secara langsung tersembunyi saya menguji aplikasi berbeda tanggal sama sana di sini tidak bisa
Terima kasih kepada CS Bareksa yang cepat dan tanggap dalam menangani masalah seperti akun Bareksa saya yang stuck di nomor OVO lama sehingga tidak bisa mendapatkan kode verifikasi tapi good job to CS Bareksa walaupun lama tapi berhasil responsif dengan cepat,5,"['Terima', 'kasih', 'kepada', 'CS', 'Bareksa', 'yang', 'cepat', 'dan', 'tanggap', 'dalam', 'menangani', 'masalah', 'seperti', 'akun', 'Bareksa', 'saya', 'yang', 'stuck', 'di', 'nomor', 'OVO', 'lama', 'sehingga', 'tidak', 'bisa', 'mendapatkan', 'kode', 'verifikasi', 'tapi', 'good', 'job', 'to', 'CS', 'Bareksa', 'walaupun', 'lama', 'tapi', 'berhasil', 'responsif', 'dengan', 'cepat']","['terima', 'kasih', 'kepada', 'cs', 'bareksa', 'yang', 'cepat', 'dan', 'tanggap', 'dalam', 'menangani', 'masalah', 'seperti', 'akun', 'bareksa', 'saya', 'yang', 'stuck', 'di', 'nomor', 'ovo', 'lama', 'sehingga', 'tidak', 'bisa', 'mendapatkan', 'kode', 'verifikasi', 'tapi', 'good', 'job', 'to', 'cs', 'bareksa', 'walaupun', 'lama', 'tapi', 'berhasil', 'responsif', 'dengan', 'cepat']","['terima', 'kasih', 'kepada', 'customer service', 'bareksa', 'yang', 'cepat', 'dan', 'tanggap', 'dalam', 'menangani', 'masalah', 'seperti', 'akun', 'bareksa', 'saya', 'yang', 'stuck', 'di', 'nomor', 'ovo', 'lama', 'sehingga', 'tidak', 'bisa', 'mendapatkan', 'kode', 'verifikasi', 'tapi', 'good', 'job', 'to', 'customer service', 'bareksa', 'walaupun', 'lama', 'tapi', 'berhasil', 'responsif', 'dengan', 'cepat']",terima kasih customer service bareksa cepat tanggap menangani masalah akun bareksa yang stuck nomor ovo lama tidak mendapatkan kode verifikasi good job to customer service bareksa walaupun lama berhasil responsif cepat
"Saya selalu punya kebiasaan menggunakan web, aplikasi ini membantu, terutama fitur robo. Semoga kedepannya semakin banyak fitur bagus lainnya..",5,"['Saya', 'selalu', 'punya', 'kebiasaan', 'menggunakan', 'web,', 'aplikasi', 'ini', 'membantu,', 'terutama', 'fitur', 'robo.', 'Semoga', 'kedepannya', 'semakin', 'banyak', 'fitur', 'bagus', 'lainnya..']","['saya', 'selalu', 'punya', 'kebiasaan', 'menggunakan', 'web', 'aplikasi', 'ini', 'membantu', 'terutama', 'fitur', 'robo', 'semoga', 'kedepannya', 'semakin', 'banyak', 'fitur', 'bagus', 'lainnya']","['saya', 'selalu', 'punya', 'kebiasaan', 'menggunakan', 'website', 'aplikasi', 'ini', 'membantu', 'terutama', 'fitur', 'robo', 'semoga', 'kedepannya', 'semakin', 'banyak', 'fitur', 'bagus', 'lainnya']",selalu punya kebiasaan menggunakan website aplikasi membantu terutama fitur robo semoga kedepannya semakin banyak fitur bagus lainnya
Saya suka Bareksa karena produk reksa dananya lebih lengkap.. tapi sistem pembayarannya jauh lebih bagus b*b*t.. disana beli reksa dana gratis. Di Bareksa harus bayar.. Bareksa kerja sama dengan danam*n.. tapi kalau beli reksadana tetap sama. disuruh bayar 2k..,4,"['Saya', 'suka', 'Bareksa', 'karena', 'produk', 'reksa', 'dananya', 'lebih', 'lengkap..', 'tapi', 'sistem', 'pembayarannya', 'jauh', 'lebih', 'bagus', 'b*b*t..', 'disana', 'beli', 'reksa', 'dana', 'gratis.', 'Di', 'Bareksa', 'harus', 'bayar..', 'Bareksa', 'kerja', 'sama', 'dengan', 'danam*n..', 'tapi', 'kalau', 'beli', 'reksadana', 'tetap', 'sama.', 'disuruh', 'bayar', '2k..']","['saya', 'suka', 'bareksa', 'karena', 'produk', 'reksa', 'dananya', 'lebih', 'lengkap', 'tapi', 'sistem', 'pembayarannya', 'jauh', 'lebih', 'bagus', 'bbt', 'disana', 'beli', 'reksa', 'dana', 'gratis', 'di', 'bareksa', 'harus', 'bayar', 'bareksa', 'kerja', 'sama', 'dengan', 'danamn', 'tapi', 'kalau', 'beli', 'reksadana', 'tetap', 'sama', 'disuruh', 'bayar', 'k']","['saya', 'suka', 'bareksa', 'karena', 'produk', 'reksa', 'dananya', 'lebih', 'lengkap', 'tapi', 'sistem', 'pembayarannya', 'jauh', 'lebih', 'bagus', 'bbt', 'disana', 'beli', 'reksa', 'dana', 'gratis', 'di', 'bareksa', 'harus', 'bayar', 'bareksa', 'kerja', 'sama', 'dengan', 'danamn', 'tapi', 'kalau', 'beli', 'reksadana', 'tetap', 'sama', 'disuruh', 'bayar', 'k']",suka bareksa produk reksa dananya lebih lengkap sistem pembayarannya jauh lebih bagus bbt disana beli reksa dana gratis bareksa bayar bareksa kerja sama danamn kalau beli reksadana tetap sama disuruh bayar k
"Dibanding Bibit, respon CSnya lama sekali. Opsi pembayaran VA berbayar. Opsi transfer dikenakan biaya 10 ribu per transaksi di atas 10 juta, padahal seharusnya hanya dikenakan satu kali sehari. Di Seeds, bea materai dibaca secara otomatis & hanya berlaku sekali sehari. Sunting: menghubungi email asalkan masih belum ada solusi. CS email & live chat hanya meminta menunggu tanpa ada kepastian kapan masalah akan teratasi",1,"['Dibanding', 'Bibit,', 'respon', 'CSnya', 'lama', 'sekali.', 'Opsi', 'pembayaran', 'VA', 'berbayar.', 'Opsi', 'transfer', 'dikenakan', 'biaya', '10', 'ribu', 'per', 'transaksi', 'di', 'atas', '10', 'juta,', 'padahal', 'seharusnya', 'hanya', 'dikenakan', 'satu', 'kali', 'sehari.', 'Di', 'Seeds,', 'bea', 'materai', 'dibaca', 'secara', 'otomatis', '&', 'hanya', 'berlaku', 'sekali', 'sehari.', 'Sunting:', 'menghubungi', 'email', 'asalkan', 'masih', 'belum', 'ada', 'solusi.', 'CS', 'email', '&', 'live', 'chat', 'hanya', 'meminta', 'menunggu', 'tanpa', 'ada', 'kepastian', 'kapan', 'masalah', 'akan', 'teratasi']","['dibanding', 'bibit', 'respon', 'csnya', 'lama', 'sekali', 'opsi', 'pembayaran', 'va', 'berbayar', 'opsi', 'transfer', 'dikenakan', 'biaya', 'ribu', 'per', 'transaksi', 'di', 'atas', 'juta', 'padahal', 'seharusnya', 'hanya', 'dikenakan', 'satu', 'kali', 'sehari', 'di', 'seeds', 'bea', 'materai', 'dibaca', 'secara', 'otomatis', 'hanya', 'berlaku', 'sekali', 'sehari', 'sunting', 'menghubungi', 'email', 'asalkan', 'masih', 'belum', 'ada', 'solusi', 'cs', 'email', 'live', 'chat', 'hanya', 'meminta', 'menunggu', 'tanpa', 'ada', 'kepastian', 'kapan', 'masalah', 'akan', 'teratasi']","['dibanding', 'bibit', 'respon', 'csnya', 'lama', 'sekali', 'opsi', 'pembayaran', 'va', 'berbayar', 'opsi', 'transfer', 'dikenakan', 'biaya', 'ribu', 'per', 'transaksi', 'di', 'atas', 'juta', 'padahal', 'seharusnya', 'hanya', 'dikenakan', 'satu', 'kali', 'sehari', 'di', 'seeds', 'bea', 'materai', 'dibaca', 'secara', 'otomatis', 'hanya', 'berlaku', 'sekali', 'sehari', 'sunting', 'menghubungi', 'email', 'asalkan', 'masih', 'belum', 'ada', 'solusi', 'customer service', 'email', 'live', 'chat', 'hanya', 'meminta', 'menunggu', 'tanpa', 'ada', 'kepastian', 'kapan', 'masalah', 'akan', 'teratasi']",dibanding bibit respon csnya lama sekali opsi pembayaran va berbayar opsi transfer dikenakan biaya ribu per transaksi atas juta padahal dikenakan satu kali sehari seeds bea materai dibaca otomatis berlaku sekali sehari sunting menghubungi email asalkan belum solusi customer service email live chat hanya meminta menunggu ada kepastian kapan masalah teratasi
"Fiturnya bagus dan cukup lengkap mulai dari SBN, reksa dana, dan saham. Namun untuk saham, apakah bisa menambahkan RDN run selain BCA yang tidak ribet dan memerlukan dokumen tambahan?",5,"['Fiturnya', 'bagus', 'dan', 'cukup', 'lengkap', 'mulai', 'dari', 'SBN,', 'reksa', 'dana,', 'dan', 'saham.', 'Namun', 'untuk', 'saham,', 'apakah', 'bisa', 'menambahkan', 'RDN', 'run', 'selain', 'BCA', 'yang', 'tidak', 'ribet', 'dan', 'memerlukan', 'dokumen', 'tambahan?']","['fiturnya', 'bagus', 'dan', 'cukup', 'lengkap', 'mulai', 'dari', 'sbn', 'reksa', 'dana', 'dan', 'saham', 'namun', 'untuk', 'saham', 'apakah', 'bisa', 'menambahkan', 'rdn', 'run', 'selain', 'bca', 'yang', 'tidak', 'ribet', 'dan', 'memerlukan', 'dokumen', 'tambahan']","['fiturnya', 'bagus', 'dan', 'cukup', 'lengkap', 'mulai', 'dari', 'sbn', 'reksa', 'dana', 'dan', 'saham', 'namun', 'untuk', 'saham', 'apakah', 'bisa', 'menambahkan', 'rdn', 'run', 'selain', 'bca', 'yang', 'tidak', 'ribet', 'dan', 'memerlukan', 'dokumen', 'tambahan']",fiturnya bagus cukup lengkap mulai sbn reksa dana saham untuk saham bisa menambahkan rdn run bca tidak ribet memerlukan dokumen tambahan
Penanganan keluhan pelanggan memakan waktu terlalu lama. Saya sudah email dan live chat jawabannya dan responnya buruk. Saya tidak bisa masuk ke aplikasi.,1,"['Penanganan', 'keluhan', 'pelanggan', 'memakan', 'waktu', 'terlalu', 'lama.', 'Saya', 'sudah', 'email', 'dan', 'live', 'chat', 'jawabannya', 'dan', 'responnya', 'buruk.', 'Saya', 'tidak', 'bisa', 'masuk', 'ke', 'aplikasi.']","['penanganan', 'keluhan', 'pelanggan', 'memakan', 'waktu', 'terlalu', 'lama', 'saya', 'sudah', 'email', 'dan', 'live', 'chat', 'jawabannya', 'dan', 'responnya', 'buruk', 'saya', 'tidak', 'bisa', 'masuk', 'ke', 'aplikasi']","['penanganan', 'keluhan', 'pelanggan', 'memakan', 'waktu', 'terlalu', 'lama', 'saya', 'sudah', 'email', 'dan', 'live', 'chat', 'jawabannya', 'dan', 'responnya', 'buruk', 'saya', 'tidak', 'bisa', 'masuk', 'ke', 'aplikasi']",penanganan keluhan pelanggan memakan waktu terlalu lama sudah email live chat jawabannya responnya buruk tidak masuk aplikasi
"Saldo anda tiba-tiba hilang drastis padahal harga emas sedang naik, seram, jangan download aplikasi yang tidak bisa dipercaya, saldo anda bisa hilang jika anda mengeluhkannya, tidak ada solusi dan saldo anda tidak kunjung datang. kembali.",1,"['Saldo', 'anda', 'tiba-tiba', 'hilang', 'drastis', 'padahal', 'harga', 'emas', 'sedang', 'naik,', 'seram,', 'jangan', 'download', 'aplikasi', 'yang', 'tidak', 'bisa', 'dipercaya,', 'saldo', 'anda', 'bisa', 'hilang', 'jika', 'anda', 'mengeluhkannya,', 'tidak', 'ada', 'solusi', 'dan', 'saldo', 'anda', 'tidak', 'kunjung', 'datang.', 'kembali.']","['saldo', 'anda', 'tibatiba', 'hilang', 'drastis', 'padahal', 'harga', 'emas', 'sedang', 'naik', 'seram', 'jangan', 'download', 'aplikasi', 'yang', 'tidak', 'bisa', 'dipercaya', 'saldo', 'anda', 'bisa', 'hilang', 'jika', 'anda', 'mengeluhkannya', 'tidak', 'ada', 'solusi', 'dan', 'saldo', 'anda', 'tidak', 'kunjung', 'datang', 'kembali']","['saldo', 'anda', 'tiba tiba', 'hilang', 'drastis', 'padahal', 'harga', 'emas', 'sedang', 'naik', 'seram', 'jangan', 'download', 'aplikasi', 'yang', 'tidak', 'bisa', 'dipercaya', 'saldo', 'anda', 'bisa', 'hilang', 'jika', 'anda', 'mengeluhkannya', 'tidak', 'ada', 'solusi', 'dan', 'saldo', 'anda', 'tidak', 'kunjung', 'datang', 'kembali']",saldo tiba tiba hilang drastis padahal harga emas sedang naik seram jangan download aplikasi dipercaya saldo bisa hilang mengeluhkannya tidak ada solusi saldo anda tidak kunjung datang
"Aplikasi sangat mudah digunakan, lengkap dengan fiturnya",5,"['Aplikasi', 'sangat', 'mudah', 'digunakan,', 'lengkap', 'dengan', 'fiturnya']","['aplikasi', 'sangat', 'mudah', 'digunakan', 'lengkap', 'dengan', 'fiturnya']","['aplikasi', 'sangat', 'mudah', 'digunakan', 'lengkap', 'dengan', 'fiturnya']",aplikasi sangat mudah digunakan lengkap fiturnya
"Buka rekening saham tertunda, terlalu ribet, bibitnya tidak terintegrasi dengan Stockbit. Jadi tidak perlu foto ulang e-KTP, kalau hasilnya buram tidak bisa.",1,"['Buka', 'rekening', 'saham', 'tertunda,', 'terlalu', 'ribet,', 'bibitnya', 'tidak', 'terintegrasi', 'dengan', 'Stockbit.', 'Jadi', 'tidak', 'perlu', 'foto', 'ulang', 'e-KTP,', 'kalau', 'hasilnya', 'buram', 'tidak', 'bisa.']","['buka', 'rekening', 'saham', 'tertunda', 'terlalu', 'ribet', 'bibitnya', 'tidak', 'terintegrasi', 'dengan', 'stockbit', 'jadi', 'tidak', 'perlu', 'foto', 'ulang', 'ektp', 'kalau', 'hasilnya', 'buram', 'tidak', 'bisa']","['buka', 'rekening', 'saham', 'tertunda', 'terlalu', 'ribet', 'bibitnya', 'tidak', 'terintegrasi', 'dengan', 'stockbit', 'jadi', 'tidak', 'perlu', 'foto', 'ulang', 'ektp', 'kalau', 'hasilnya', 'buram', 'tidak', 'bisa']",buka rekening saham tertunda terlalu ribet bibitnya terintegrasi stockbit jadi perlu foto ulang ektp kalau hasilnya buram bisa
Kok baru update versi terbaru kok gak bisa login?,5,"['Kok', 'baru', 'update', 'versi', 'terbaru', 'kok', 'gak', 'bisa', 'login?']","['kok', 'baru', 'update', 'versi', 'terbaru', 'kok', 'gak', 'bisa', 'login']","['kok', 'baru', 'update', 'versi', 'terbaru', 'kok', 'tidak', 'bisa', 'login']",kok baru update versi terbaru kok bisa login
"Verifikasi terakhir tidak berisi informasi apa pun tentang kegagalan atau keberhasilan, dan tidak memberi tahu saya data apa yang hilang",1,"['Verifikasi', 'terakhir', 'tidak', 'berisi', 'informasi', 'apa', 'pun', 'tentang', 'kegagalan', 'atau', 'keberhasilan,', 'dan', 'tidak', 'memberi', 'tahu', 'saya', 'data', 'apa', 'yang', 'hilang']","['verifikasi', 'terakhir', 'tidak', 'berisi', 'informasi', 'apa', 'pun', 'tentang', 'kegagalan', 'atau', 'keberhasilan', 'dan', 'tidak', 'memberi', 'tahu', 'saya', 'data', 'apa', 'yang', 'hilang']","['verifikasi', 'terakhir', 'tidak', 'berisi', 'informasi', 'apa', 'pun', 'tentang', 'kegagalan', 'atau', 'keberhasilan', 'dan', 'tidak', 'memberi', 'tahu', 'saya', 'data', 'apa', 'yang', 'hilang']",verifikasi terakhir berisi informasi apa tentang kegagalan keberhasilan tidak memberi tahu data apa hilang
"Konfirmasi pembayaran lama sekali, sangat tidak disarankan",1,"['Konfirmasi', 'pembayaran', 'lama', 'sekali,', 'sangat', 'tidak', 'disarankan']","['konfirmasi', 'pembayaran', 'lama', 'sekali', 'sangat', 'tidak', 'disarankan']","['konfirmasi', 'pembayaran', 'lama', 'sekali', 'sangat', 'tidak', 'disarankan']",konfirmasi pembayaran lama sekali sangat disarankan
"Tidak bisa mengubah data profil, gagal terus.",2,"['Tidak', 'bisa', 'mengubah', 'data', 'profil,', 'gagal', 'terus.']","['tidak', 'bisa', 'mengubah', 'data', 'profil', 'gagal', 'terus']","['tidak', 'bisa', 'mengubah', 'data', 'profil', 'gagal', 'terus']",bisa mengubah data profil gagal terus
"Terimakasih Bareksa sudah membantu mengatur keuangan saya, semoga Bareksa semakin sukses dan terus ada untuk membantu sesama juga. Amin 🤲🇮🇩",5,"['Terimakasih', 'Bareksa', 'sudah', 'membantu', 'mengatur', 'keuangan', 'saya,', 'semoga', 'Bareksa', 'semakin', 'sukses', 'dan', 'terus', 'ada', 'untuk', 'membantu', 'sesama', 'juga.', 'Amin', '🤲🇮🇩']","['terimakasih', 'bareksa', 'sudah', 'membantu', 'mengatur', 'keuangan', 'saya', 'semoga', 'bareksa', 'semakin', 'sukses', 'dan', 'terus', 'ada', 'untuk', 'membantu', 'sesama', 'juga', 'amin']","['terima kasih', 'bareksa', 'sudah', 'membantu', 'mengatur', 'keuangan', 'saya', 'semoga', 'bareksa', 'semakin', 'sukses', 'dan', 'terus', 'ada', 'untuk', 'membantu', 'sesama', 'juga', 'aamiin']",terima kasih bareksa membantu mengatur keuangan semoga bareksa semakin sukses terus untuk membantu sesama aamiin
"Kenapa hp samsung harus minta izin akses memori eksternal padahal izin tersebut tidak ada di pengaturan izin, nah kalau mau upload bukti transfer untuk konfirmasi pembayaran tidak bisa?",3,"['Kenapa', 'hp', 'samsung', 'harus', 'minta', 'izin', 'akses', 'memori', 'eksternal', 'padahal', 'izin', 'tersebut', 'tidak', 'ada', 'di', 'pengaturan', 'izin,', 'nah', 'kalau', 'mau', 'upload', 'bukti', 'transfer', 'untuk', 'konfirmasi', 'pembayaran', 'tidak', 'bisa?']","['kenapa', 'hp', 'samsung', 'harus', 'minta', 'izin', 'akses', 'memori', 'eksternal', 'padahal', 'izin', 'tersebut', 'tidak', 'ada', 'di', 'pengaturan', 'izin', 'nah', 'kalau', 'mau', 'upload', 'bukti', 'transfer', 'untuk', 'konfirmasi', 'pembayaran', 'tidak', 'bisa']","['kenapa', 'handphone', 'samsung', 'harus', 'minta', 'izin', 'akses', 'memori', 'eksternal', 'padahal', 'izin', 'tersebut', 'tidak', 'ada', 'di', 'pengaturan', 'izin', 'nah', 'kalau', 'mau', 'upload', 'bukti', 'transfer', 'untuk', 'konfirmasi', 'pembayaran', 'tidak', 'bisa']",handphone samsung minta izin akses memori eksternal padahal izin tersebut ada pengaturan izin nah kalau mau upload bukti transfer konfirmasi pembayaran bisa
Mengapa upload bukti transaksi tertunda? Itu terus gagal ketika pesanan memakan waktu terlalu lama untuk masuk ke dalam portofolio,3,"['Mengapa', 'upload', 'bukti', 'transaksi', 'tertunda?', 'Itu', 'terus', 'gagal', 'ketika', 'pesanan', 'memakan', 'waktu', 'terlalu', 'lama', 'untuk', 'masuk', 'ke', 'dalam', 'portofolio']","['mengapa', 'upload', 'bukti', 'transaksi', 'tertunda', 'itu', 'terus', 'gagal', 'ketika', 'pesanan', 'memakan', 'waktu', 'terlalu', 'lama', 'untuk', 'masuk', 'ke', 'dalam', 'portofolio']","['mengapa', 'upload', 'bukti', 'transaksi', 'tertunda', 'itu', 'terus', 'gagal', 'ketika', 'pesanan', 'memakan', 'waktu', 'terlalu', 'lama', 'untuk', 'masuk', 'ke', 'dalam', 'portofolio']",upload bukti transaksi tertunda terus gagal pesanan memakan waktu terlalu lama masuk dalam portofolio
"Bareksa aplikasi bagus lengkap fiturnya, SBN, Reksa Dana, emas...dibandingkan aplikasi lain dan sekarang ada fitur investasi saham...saya tambah bintang jadi 5",5,"['Bareksa', 'aplikasi', 'bagus', 'lengkap', 'fiturnya,', 'SBN,', 'Reksa', 'Dana,', 'emas...dibandingkan', 'aplikasi', 'lain', 'dan', 'sekarang', 'ada', 'fitur', 'investasi', 'saham...saya', 'tambah', 'bintang', 'jadi', '5']","['bareksa', 'aplikasi', 'bagus', 'lengkap', 'fiturnya', 'sbn', 'reksa', 'dana', 'emasdibandingkan', 'aplikasi', 'lain', 'dan', 'sekarang', 'ada', 'fitur', 'investasi', 'sahamsaya', 'tambah', 'bintang', 'jadi']","['bareksa', 'aplikasi', 'bagus', 'lengkap', 'fiturnya', 'sbn', 'reksa', 'dana', 'emasdibandingkan', 'aplikasi', 'lain', 'dan', 'sekarang', 'ada', 'fitur', 'investasi', 'sahamsaya', 'tambah', 'bintang', 'jadi']",bareksa aplikasi bagus lengkap fiturnya sbn reksa dana emasdibandingkan aplikasi dan sekarang fitur investasi sahamsaya tambah bintang jadi
"Jika saya ingin mengeluh tentang peningkatan verifikasi data melalui email, pesan saya diblokir",1,"['Jika', 'saya', 'ingin', 'mengeluh', 'tentang', 'peningkatan', 'verifikasi', 'data', 'melalui', 'email,', 'pesan', 'saya', 'diblokir']","['jika', 'saya', 'ingin', 'mengeluh', 'tentang', 'peningkatan', 'verifikasi', 'data', 'melalui', 'email', 'pesan', 'saya', 'diblokir']","['jika', 'saya', 'ingin', 'mengeluh', 'tentang', 'peningkatan', 'verifikasi', 'data', 'melalui', 'email', 'pesan', 'saya', 'diblokir']",mengeluh peningkatan verifikasi data melalui email pesan saya diblokir
